agency_cd,SITE,datetime,Day,Month,Year,Temp_Mean,10s,Temp Max,10s,Temp Min,10s,Discharge_CFS,10s
USGS,12324200,5/2/1998,2,5,1998,14,A,16,A,11.5,A,323,A
USGS,12324200,5/3/1998,3,5,1998,14.5,A,16.5,A,12.5,A,348,A
USGS,12324200,5/4/1998,4,5,1998,14,A,16,A,12,A,380,A
USGS,12324200,5/5/1998,5,5,1998,14,A,16,A,12,A,373,A
USGS,12324200,5/6/1998,6,5,1998,14,A,16.5,A,12,A,368,A
USGS,12324200,5/7/1998,7,5,1998,14,A,16.5,A,12,A,385,A
USGS,12324200,5/8/1998,8,5,1998,14.5,A,16.5,A,12,A,402,A
USGS,12324200,5/9/1998,9,5,1998,13.5,A,16,A,11,A,396,A
USGS,12324200,5/10/1998,10,5,1998,13,A,15,A,11,A,377,A
USGS,12324200,5/11/1998,11,5,1998,12,A,14,A,10,A,360,A
USGS,12324200,5/12/1998,12,5,1998,12.5,A,14.5,A,10,A,333,A
USGS,12324200,5/13/1998,13,5,1998,12.5,A,14,A,11.5,A,299,A
USGS,12324200,5/14/1998,14,5,1998,11,A,12.5,A,10,A,298,A
USGS,12324200,5/15/1998,15,5,1998,10.5,A,12.5,A,8,A,278,A
USGS,12324200,5/16/1998,16,5,1998,11,A,14,A,8.5,A,251,A
USGS,12324200,5/17/1998,17,5,1998,11.5,A,13,A,10,A,247,A
USGS,12324200,5/18/1998,18,5,1998,10,A,12.5,A,8,A,239,A
USGS,12324200,5/19/1998,19,5,1998,10.5,A,13,A,7.5,A,221,A
USGS,12324200,5/20/1998,20,5,1998,12.5,A,16,A,10,A,210,A
USGS,12324200,5/21/1998,21,5,1998,12,A,14,A,11,A,201,A
USGS,12324200,5/22/1998,22,5,1998,10.5,A,12,A,9,A,331,A
USGS,12324200,5/23/1998,23,5,1998,10,A,12.5,A,8,A,464,A
USGS,12324200,5/24/1998,24,5,1998,12,A,14,A,10,A,439,A
USGS,12324200,5/25/1998,25,5,1998,14,A,16.5,A,11.5,A,410,A
USGS,12324200,5/26/1998,26,5,1998,14.5,A,16,A,13,A,415,A
USGS,12324200,5/27/1998,27,5,1998,12,A,13.5,A,11,A,465,A
USGS,12324200,5/28/1998,28,5,1998,12,A,14.5,A,9.5,A,429,A
USGS,12324200,5/29/1998,29,5,1998,13,A,15,A,11.5,A,341,A
USGS,12324200,5/30/1998,30,5,1998,12,A,13.5,A,11.5,A,335,A
USGS,12324200,5/31/1998,31,5,1998,12,A,15,A,9.5,A,392,A
USGS,12324200,6/1/1998,1,6,1998,13,A,14.5,A,11.5,A,354,A
USGS,12324200,6/2/1998,2,6,1998,12,A,13.5,A,11,A,324,A
USGS,12324200,6/3/1998,3,6,1998,10.5,A,12,A,9.5,A,328,A
USGS,12324200,6/4/1998,4,6,1998,10.5,A,12.5,A,7.5,A,336,A
USGS,12324200,6/5/1998,5,6,1998,12,A,14.5,A,9,A,322,A
USGS,12324200,6/6/1998,6,6,1998,12.5,A,14,A,11,A,300,A
USGS,12324200,6/7/1998,7,6,1998,12,A,12.5,A,11,A,313,A
USGS,12324200,6/8/1998,8,6,1998,11,A,14,A,9.5,A,363,A
USGS,12324200,6/9/1998,9,6,1998,12.5,A,15.5,A,9.5,A,353,A
USGS,12324200,6/10/1998,10,6,1998,13,A,14.5,A,12,A,341,A
USGS,12324200,6/11/1998,11,6,1998,13,A,15.5,A,11.5,A,377,A
USGS,12324200,6/12/1998,12,6,1998,14.5,A,15.5,A,13,A,384,A
USGS,12324200,6/13/1998,13,6,1998,14,A,15.5,A,13,A,465,A
USGS,12324200,6/14/1998,14,6,1998,13.5,A,15,A,12,A,531,A
USGS,12324200,6/15/1998,15,6,1998,12.5,A,13.5,A,11.5,A,531,A
USGS,12324200,6/16/1998,16,6,1998,10.5,A,11.5,A,9.5,A,539,A
USGS,12324200,6/17/1998,17,6,1998,10,A,11.5,A,9.5,A,662,A
USGS,12324200,6/18/1998,18,6,1998,11.5,A,13.5,A,10,A,646,A
USGS,12324200,6/19/1998,19,6,1998,12,A,13,A,11.5,A,725,A
USGS,12324200,6/20/1998,20,6,1998,11.5,A,13.5,A,9.5,A,1050,A
USGS,12324200,6/21/1998,21,6,1998,13,A,15,A,11,A,883,A
USGS,12324200,6/22/1998,22,6,1998,14,A,15.5,A,12.5,A,803,A
USGS,12324200,6/23/1998,23,6,1998,14,A,15.5,A,13,A,808,A
USGS,12324200,6/24/1998,24,6,1998,13.5,A,14.5,A,12,A,835,A
USGS,12324200,6/25/1998,25,6,1998,13.5,A,15,A,13,A,834,A
USGS,12324200,6/26/1998,26,6,1998,12.5,A,14,A,11.5,A,1000,A
USGS,12324200,6/27/1998,27,6,1998,12.5,A,13.5,A,11,A,968,A
USGS,12324200,6/28/1998,28,6,1998,13.5,A,16,A,11.5,A,818,A
USGS,12324200,6/29/1998,29,6,1998,15,A,17.5,A,12.5,A,706,A
USGS,12324200,6/30/1998,30,6,1998,16.5,A,18.5,A,14.5,A,628,A
USGS,12324200,7/1/1998,1,7,1998,17,A,18,A,16,A,656,A
USGS,12324200,7/2/1998,2,7,1998,16.5,A,19,A,14.5,A,674,A
USGS,12324200,7/3/1998,3,7,1998,17.5,A,19.5,A,15.5,A,814,A
USGS,12324200,7/4/1998,4,7,1998,16.5,A,18,A,14.5,A,1090,A
USGS,12324200,7/5/1998,5,7,1998,17,A,19.5,A,15,A,909,A
USGS,12324200,7/6/1998,6,7,1998,17.5,A,19.5,A,15.5,A,784,A
USGS,12324200,7/7/1998,7,7,1998,18,A,20,A,16.5,A,696,A
USGS,12324200,7/8/1998,8,7,1998,18.5,A,19.5,A,17,A,619,A
USGS,12324200,7/9/1998,9,7,1998,18,A,19.5,A,16,A,621,A
USGS,12324200,7/10/1998,10,7,1998,18,A,19,A,17.5,A,586,A
USGS,12324200,7/11/1998,11,7,1998,17.5,A,18.5,A,16,A,665,A
USGS,12324200,7/12/1998,12,7,1998,17.5,A,19.5,A,16,A,622,A
USGS,12324200,7/13/1998,13,7,1998,18,A,20,A,16,A,561,A
USGS,12324200,7/14/1998,14,7,1998,18,A,20.5,A,16,A,497,A
USGS,12324200,7/15/1998,15,7,1998,19,A,21,A,16.5,A,454,A
USGS,12324200,7/16/1998,16,7,1998,20,A,22.5,A,17.5,A,398,A
USGS,12324200,7/17/1998,17,7,1998,20.5,A,23,A,18,A,338,A
USGS,12324200,7/18/1998,18,7,1998,21,A,23.5,A,18.5,A,304,A
USGS,12324200,7/19/1998,19,7,1998,21,A,23.5,A,18.5,A,275,A
USGS,12324200,7/20/1998,20,7,1998,20.5,A,23,A,18,A,237,A
USGS,12324200,7/21/1998,21,7,1998,20,A,22.5,A,17.5,A,217,A
USGS,12324200,7/22/1998,22,7,1998,20,A,23,A,17,A,199,A
USGS,12324200,7/23/1998,23,7,1998,20.5,A,23.5,A,18,A,189,A
USGS,12324200,7/24/1998,24,7,1998,20.5,A,22,A,19,A,167,A
USGS,12324200,7/25/1998,25,7,1998,20.5,A,23,A,17.5,A,167,A
USGS,12324200,7/26/1998,26,7,1998,21.5,A,24.5,A,18.5,A,152,A
USGS,12324200,7/27/1998,27,7,1998,21.5,A,23.5,A,19.5,A,126,A
USGS,12324200,7/28/1998,28,7,1998,20,A,21.5,A,19,A,150,A
USGS,12324200,7/29/1998,29,7,1998,19.5,A,22,A,17,A,264,A
USGS,12324200,7/30/1998,30,7,1998,19.5,A,21.5,A,18,A,211,A
USGS,12324200,7/31/1998,31,7,1998,18.5,A,21,A,16.5,A,194,A
USGS,12324200,8/1/1998,1,8,1998,17.5,A,19,A,16.5,A,174,A
USGS,12324200,8/2/1998,2,8,1998,17.5,A,19.5,A,16,A,159,A
USGS,12324200,8/3/1998,3,8,1998,18.5,A,22,A,16,A,155,A
USGS,12324200,8/4/1998,4,8,1998,20,A,22.5,A,17,A,141,A
USGS,12324200,8/5/1998,5,8,1998,20.5,A,23,A,17,A,151,A
USGS,12324200,8/6/1998,6,8,1998,20.5,A,22.5,A,17.5,A,159,A
USGS,12324200,8/7/1998,7,8,1998,19.5,A,21,A,17.5,A,176,A
USGS,12324200,8/8/1998,8,8,1998,19,A,22,A,16,A,153,A
USGS,12324200,8/9/1998,9,8,1998,19.5,A,22,A,16,A,137,A
USGS,12324200,8/10/1998,10,8,1998,19,A,21,A,17,A,134,A
USGS,12324200,8/11/1998,11,8,1998,19,A,21.5,A,16.5,A,142,A
USGS,12324200,8/12/1998,12,8,1998,19.5,A,22,A,16.5,A,112,A
USGS,12324200,8/13/1998,13,8,1998,20,A,22.5,A,17,A,97,A
USGS,12324200,8/14/1998,14,8,1998,19.5,A,21.5,A,17.5,A,92,A
USGS,12324200,8/15/1998,15,8,1998,19,A,21.5,A,16.5,A,89,A
USGS,12324200,8/16/1998,16,8,1998,19,A,20.5,A,16.5,A,86,A
USGS,12324200,8/17/1998,17,8,1998,15.5,A,18,A,15,A,86,A
USGS,12324200,8/18/1998,18,8,1998,16,A,19,A,13,A,93,A
USGS,12324200,8/19/1998,19,8,1998,16.5,A,19.5,A,13.5,A,91,A
USGS,12324200,8/20/1998,20,8,1998,17.5,A,19.5,A,15.5,A,85,A
USGS,12324200,8/21/1998,21,8,1998,16.5,A,18,A,15,A,85,A
USGS,12324200,8/22/1998,22,8,1998,16.5,A,20,A,13.5,A,90,A
USGS,12324200,8/23/1998,23,8,1998,16.5,A,18,A,14.5,A,102,A
USGS,12324200,8/24/1998,24,8,1998,16,A,19,A,13,A,105,A
USGS,12324200,8/25/1998,25,8,1998,16,A,19,A,13.5,A,109,A
USGS,12324200,8/26/1998,26,8,1998,16.5,A,19,A,14,A,109,A
USGS,12324200,8/27/1998,27,8,1998,16.5,A,19,A,13.5,A,105,A
USGS,12324200,8/28/1998,28,8,1998,16.5,A,19.5,A,13.5,A,106,A
USGS,12324200,8/29/1998,29,8,1998,17,A,20,A,14,A,103,A
USGS,12324200,8/30/1998,30,8,1998,18,A,20.5,A,15.5,A,102,A
USGS,12324200,8/31/1998,31,8,1998,17.5,A,20,A,14.5,A,110,A
USGS,12324200,9/1/1998,1,9,1998,17.5,A,20.5,A,15,A,116,A
USGS,12324200,9/2/1998,2,9,1998,17.5,A,20,A,15,A,114,A
USGS,12324200,9/3/1998,3,9,1998,17.5,A,20,A,14.5,A,110,A
USGS,12324200,9/4/1998,4,9,1998,17.5,A,20,A,14.5,A,106,A
USGS,12324200,9/5/1998,5,9,1998,17.5,A,19.5,A,15,A,106,A
USGS,12324200,9/6/1998,6,9,1998,18,A,20,A,16.5,A,105,A
USGS,12324200,9/7/1998,7,9,1998,18,A,20.5,A,16,A,108,A
USGS,12324200,9/8/1998,8,9,1998,17.5,A,18.5,A,16,A,116,A
USGS,12324200,9/9/1998,9,9,1998,17,A,18.5,A,15.5,A,128,A
USGS,12324200,9/10/1998,10,9,1998,16.5,A,17.5,A,15,A,169,A
USGS,12324200,9/11/1998,11,9,1998,16.5,A,18.5,A,14,A,198,A
USGS,12324200,9/12/1998,12,9,1998,16.5,A,18.5,A,14.5,A,187,A
USGS,12324200,9/13/1998,13,9,1998,16,A,18,A,13.5,A,172,A
USGS,12324200,9/14/1998,14,9,1998,15.5,A,18,A,13,A,160,A
USGS,12324200,9/15/1998,15,9,1998,16,A,18,A,13.5,A,155,A
USGS,12324200,9/16/1998,16,9,1998,16,A,18,A,13.5,A,151,A
USGS,12324200,9/17/1998,17,9,1998,15.5,A,17.5,A,13.5,A,153,A
USGS,12324200,9/18/1998,18,9,1998,14.5,A,16,A,13,A,156,A
USGS,12324200,9/19/1998,19,9,1998,13,A,15,A,12,A,153,A
USGS,12324200,9/20/1998,20,9,1998,12,A,12.5,A,11,A,164,A
USGS,12324200,9/21/1998,21,9,1998,11,A,13.5,A,8,A,175,A
USGS,12324200,9/22/1998,22,9,1998,11.5,A,14,A,9,A,174,A
USGS,12324200,9/23/1998,23,9,1998,12,A,14,A,9.5,A,175,A
USGS,12324200,9/24/1998,24,9,1998,11.5,A,13.5,A,10,A,178,A
USGS,12324200,9/25/1998,25,9,1998,11.5,A,12.5,A,11,A,184,A
USGS,12324200,9/26/1998,26,9,1998,11.5,A,13.5,A,10,A,199,A
USGS,12324200,9/27/1998,27,9,1998,11.5,A,13.5,A,8.5,A,202,A
USGS,12324200,9/28/1998,28,9,1998,11.5,A,13.5,A,9.5,A,204,A
USGS,12324200,9/29/1998,29,9,1998,11.5,A,13.5,A,9,A,207,A
USGS,12324200,9/30/1998,30,9,1998,11.5,A,13.5,A,9.5,A,225,A
USGS,12324200,10/1/1998,1,10,1998,225,A,,,,,,
USGS,12324200,10/2/1998,2,10,1998,240,A,,,,,,
USGS,12324200,10/3/1998,3,10,1998,252,A,,,,,,
USGS,12324200,10/4/1998,4,10,1998,258,A,,,,,,
USGS,12324200,10/5/1998,5,10,1998,257,A,,,,,,
USGS,12324200,10/6/1998,6,10,1998,272,A,,,,,,
USGS,12324200,10/7/1998,7,10,1998,269,A,,,,,,
USGS,12324200,10/8/1998,8,10,1998,264,A,,,,,,
USGS,12324200,10/9/1998,9,10,1998,261,A,,,,,,
USGS,12324200,10/10/1998,10,10,1998,272,A,,,,,,
USGS,12324200,10/11/1998,11,10,1998,289,A,,,,,,
USGS,12324200,10/12/1998,12,10,1998,272,A,,,,,,
USGS,12324200,10/13/1998,13,10,1998,281,A,,,,,,
USGS,12324200,10/14/1998,14,10,1998,282,A,,,,,,
USGS,12324200,10/15/1998,15,10,1998,288,A,,,,,,
USGS,12324200,10/16/1998,16,10,1998,283,A,,,,,,
USGS,12324200,10/17/1998,17,10,1998,274,A,,,,,,
USGS,12324200,10/18/1998,18,10,1998,272,A,,,,,,
USGS,12324200,10/19/1998,19,10,1998,269,A,,,,,,
USGS,12324200,10/20/1998,20,10,1998,265,A,,,,,,
USGS,12324200,10/21/1998,21,10,1998,265,A,,,,,,
USGS,12324200,10/22/1998,22,10,1998,265,A,,,,,,
USGS,12324200,10/23/1998,23,10,1998,260,A,,,,,,
USGS,12324200,10/24/1998,24,10,1998,252,A,,,,,,
USGS,12324200,10/25/1998,25,10,1998,255,A,,,,,,
USGS,12324200,10/26/1998,26,10,1998,258,A,,,,,,
USGS,12324200,10/27/1998,27,10,1998,257,A,,,,,,
USGS,12324200,10/28/1998,28,10,1998,257,A,,,,,,
USGS,12324200,10/29/1998,29,10,1998,254,A,,,,,,
USGS,12324200,10/30/1998,30,10,1998,251,A,,,,,,
USGS,12324200,10/31/1998,31,10,1998,249,A,,,,,,
USGS,12324200,11/1/1998,1,11,1998,248,A,,,,,,
USGS,12324200,11/2/1998,2,11,1998,248,A,,,,,,
USGS,12324200,11/3/1998,3,11,1998,253,A,,,,,,
USGS,12324200,11/4/1998,4,11,1998,255,A,,,,,,
USGS,12324200,11/5/1998,5,11,1998,258,A,,,,,,
USGS,12324200,11/6/1998,6,11,1998,273,A,,,,,,
USGS,12324200,11/7/1998,7,11,1998,270,A,,,,,,
USGS,12324200,11/8/1998,8,11,1998,277,A,,,,,,
USGS,12324200,11/9/1998,9,11,1998,291,A,,,,,,
USGS,12324200,11/10/1998,10,11,1998,304,A,,,,,,
USGS,12324200,11/11/1998,11,11,1998,290,A,,,,,,
USGS,12324200,11/12/1998,12,11,1998,297,A,,,,,,
USGS,12324200,11/13/1998,13,11,1998,300,A,,,,,,
USGS,12324200,11/14/1998,14,11,1998,321,A,,,,,,
USGS,12324200,11/15/1998,15,11,1998,313,A,,,,,,
USGS,12324200,11/16/1998,16,11,1998,293,A,,,,,,
USGS,12324200,11/17/1998,17,11,1998,286,A,,,,,,
USGS,12324200,11/18/1998,18,11,1998,300,A,,,,,,
USGS,12324200,11/19/1998,19,11,1998,300,A,,,,,,
USGS,12324200,11/20/1998,20,11,1998,291,A,,,,,,
USGS,12324200,11/21/1998,21,11,1998,295,A,,,,,,
USGS,12324200,11/22/1998,22,11,1998,315,A,,,,,,
USGS,12324200,11/23/1998,23,11,1998,302,A,,,,,,
USGS,12324200,11/24/1998,24,11,1998,300,A,,,,,,
USGS,12324200,11/25/1998,25,11,1998,290,A,,,,,,
USGS,12324200,11/26/1998,26,11,1998,276,A,,,,,,
USGS,12324200,11/27/1998,27,11,1998,254,A,,,,,,
USGS,12324200,11/28/1998,28,11,1998,251,A,,,,,,
USGS,12324200,11/29/1998,29,11,1998,257,A,,,,,,
USGS,12324200,11/30/1998,30,11,1998,253,A,,,,,,
USGS,12324200,12/1/1998,1,12,1998,248,A,,,,,,
USGS,12324200,12/2/1998,2,12,1998,248,A,,,,,,
USGS,12324200,12/3/1998,3,12,1998,252,A,,,,,,
USGS,12324200,12/4/1998,4,12,1998,250,A,,,,,,
USGS,12324200,12/5/1998,5,12,1998,230,A,,,,,,
USGS,12324200,12/6/1998,6,12,1998,221,A,,,,,,
USGS,12324200,12/7/1998,7,12,1998,222,A,,,,,,
USGS,12324200,12/8/1998,8,12,1998,217,A,,,,,,
USGS,12324200,12/9/1998,9,12,1998,225,A,,,,,,
USGS,12324200,12/10/1998,10,12,1998,222,A,,,,,,
USGS,12324200,12/11/1998,11,12,1998,232,A,,,,,,
USGS,12324200,12/12/1998,12,12,1998,244,A,,,,,,
USGS,12324200,12/13/1998,13,12,1998,254,A,,,,,,
USGS,12324200,12/14/1998,14,12,1998,262,A,,,,,,
USGS,12324200,12/15/1998,15,12,1998,246,A,,,,,,
USGS,12324200,12/16/1998,16,12,1998,246,A,,,,,,
USGS,12324200,12/17/1998,17,12,1998,252,A,,,,,,
USGS,12324200,12/18/1998,18,12,1998,230,A,,,,,,
USGS,12324200,12/19/1998,19,12,1998,163,A,,,,,,
USGS,12324200,12/20/1998,20,12,1998,149,A,,,,,,
USGS,12324200,12/21/1998,21,12,1998,140,A:e,,,,,,
USGS,12324200,12/22/1998,22,12,1998,140,A:e,,,,,,
USGS,12324200,12/23/1998,23,12,1998,150,A:e,,,,,,
USGS,12324200,12/24/1998,24,12,1998,150,A:e,,,,,,
USGS,12324200,12/25/1998,25,12,1998,160,A:e,,,,,,
USGS,12324200,12/26/1998,26,12,1998,175,A,,,,,,
USGS,12324200,12/27/1998,27,12,1998,198,A,,,,,,
USGS,12324200,12/28/1998,28,12,1998,215,A,,,,,,
USGS,12324200,12/29/1998,29,12,1998,241,A,,,,,,
USGS,12324200,12/30/1998,30,12,1998,276,A,,,,,,
USGS,12324200,12/31/1998,31,12,1998,259,A,,,,,,
USGS,12324200,1/1/1999,1,1,1999,260,A,,,,,,
USGS,12324200,1/2/1999,2,1,1999,259,A,,,,,,
USGS,12324200,1/3/1999,3,1,1999,230,A:e,,,,,,
USGS,12324200,1/4/1999,4,1,1999,242,A,,,,,,
USGS,12324200,1/5/1999,5,1,1999,253,A,,,,,,
USGS,12324200,1/6/1999,6,1,1999,260,A,,,,,,
USGS,12324200,1/7/1999,7,1,1999,256,A,,,,,,
USGS,12324200,1/8/1999,8,1,1999,248,A,,,,,,
USGS,12324200,1/9/1999,9,1,1999,247,A,,,,,,
USGS,12324200,1/10/1999,10,1,1999,251,A,,,,,,
USGS,12324200,1/11/1999,11,1,1999,266,A,,,,,,
USGS,12324200,1/12/1999,12,1,1999,264,A,,,,,,
USGS,12324200,1/13/1999,13,1,1999,257,A,,,,,,
USGS,12324200,1/14/1999,14,1,1999,255,A,,,,,,
USGS,12324200,1/15/1999,15,1,1999,266,A,,,,,,
USGS,12324200,1/16/1999,16,1,1999,257,A,,,,,,
USGS,12324200,1/17/1999,17,1,1999,248,A,,,,,,
USGS,12324200,1/18/1999,18,1,1999,249,A,,,,,,
USGS,12324200,1/19/1999,19,1,1999,252,A,,,,,,
USGS,12324200,1/20/1999,20,1,1999,252,A,,,,,,
USGS,12324200,1/21/1999,21,1,1999,251,A,,,,,,
USGS,12324200,1/22/1999,22,1,1999,245,A,,,,,,
USGS,12324200,1/23/1999,23,1,1999,241,A,,,,,,
USGS,12324200,1/24/1999,24,1,1999,236,A,,,,,,
USGS,12324200,1/25/1999,25,1,1999,230,A,,,,,,
USGS,12324200,1/26/1999,26,1,1999,237,A,,,,,,
USGS,12324200,1/27/1999,27,1,1999,238,A,,,,,,
USGS,12324200,1/28/1999,28,1,1999,250,A,,,,,,
USGS,12324200,1/29/1999,29,1,1999,242,A,,,,,,
USGS,12324200,1/30/1999,30,1,1999,251,A,,,,,,
USGS,12324200,1/31/1999,31,1,1999,234,A,,,,,,
USGS,12324200,2/1/1999,1,2,1999,220,A:e,,,,,,
USGS,12324200,2/2/1999,2,2,1999,220,A,,,,,,
USGS,12324200,2/3/1999,3,2,1999,248,A,,,,,,
USGS,12324200,2/4/1999,4,2,1999,227,A,,,,,,
USGS,12324200,2/5/1999,5,2,1999,234,A,,,,,,
USGS,12324200,2/6/1999,6,2,1999,225,A,,,,,,
USGS,12324200,2/7/1999,7,2,1999,231,A,,,,,,
USGS,12324200,2/8/1999,8,2,1999,230,A,,,,,,
USGS,12324200,2/9/1999,9,2,1999,242,A,,,,,,
USGS,12324200,2/10/1999,10,2,1999,248,A,,,,,,
USGS,12324200,2/11/1999,11,2,1999,236,A,,,,,,
USGS,12324200,2/12/1999,12,2,1999,246,A,,,,,,
USGS,12324200,2/13/1999,13,2,1999,262,A,,,,,,
USGS,12324200,2/14/1999,14,2,1999,237,A,,,,,,
USGS,12324200,2/15/1999,15,2,1999,231,A,,,,,,
USGS,12324200,2/16/1999,16,2,1999,232,A,,,,,,
USGS,12324200,2/17/1999,17,2,1999,233,A,,,,,,
USGS,12324200,2/18/1999,18,2,1999,230,A,,,,,,
USGS,12324200,2/19/1999,19,2,1999,232,A,,,,,,
USGS,12324200,2/20/1999,20,2,1999,226,A,,,,,,
USGS,12324200,2/21/1999,21,2,1999,228,A,,,,,,
USGS,12324200,2/22/1999,22,2,1999,228,A,,,,,,
USGS,12324200,2/23/1999,23,2,1999,234,A,,,,,,
USGS,12324200,2/24/1999,24,2,1999,243,A,,,,,,
USGS,12324200,2/25/1999,25,2,1999,267,A,,,,,,
USGS,12324200,2/26/1999,26,2,1999,268,A,,,,,,
USGS,12324200,2/27/1999,27,2,1999,246,A,,,,,,
USGS,12324200,2/28/1999,28,2,1999,265,A,,,,,,
USGS,12324200,3/1/1999,1,3,1999,280,A,,,,,,
USGS,12324200,3/2/1999,2,3,1999,241,A,,,,,,
USGS,12324200,3/3/1999,3,3,1999,227,A,,,,,,
USGS,12324200,3/4/1999,4,3,1999,206,A,,,,,,
USGS,12324200,3/5/1999,5,3,1999,206,A,,,,,,
USGS,12324200,3/6/1999,6,3,1999,216,A,,,,,,
USGS,12324200,3/7/1999,7,3,1999,213,A,,,,,,
USGS,12324200,3/8/1999,8,3,1999,210,A,,,,,,
USGS,12324200,3/9/1999,9,3,1999,217,A,,,,,,
USGS,12324200,3/10/1999,10,3,1999,221,A,,,,,,
USGS,12324200,3/11/1999,11,3,1999,224,A,,,,,,
USGS,12324200,3/12/1999,12,3,1999,221,A,,,,,,
USGS,12324200,3/13/1999,13,3,1999,226,A,,,,,,
USGS,12324200,3/14/1999,14,3,1999,239,A,,,,,,
USGS,12324200,3/15/1999,15,3,1999,247,A,,,,,,
USGS,12324200,3/16/1999,16,3,1999,250,A,,,,,,
USGS,12324200,3/17/1999,17,3,1999,236,A,,,,,,
USGS,12324200,3/18/1999,18,3,1999,234,A,,,,,,
USGS,12324200,3/19/1999,19,3,1999,244,A,,,,,,
USGS,12324200,3/20/1999,20,3,1999,248,A,,,,,,
USGS,12324200,3/21/1999,21,3,1999,250,A,,,,,,
USGS,12324200,3/22/1999,22,3,1999,271,A,,,,,,
USGS,12324200,3/23/1999,23,3,1999,286,A,,,,,,
USGS,12324200,3/24/1999,24,3,1999,290,A,,,,,,
USGS,12324200,3/25/1999,25,3,1999,305,A,,,,,,
USGS,12324200,3/26/1999,26,3,1999,305,A,,,,,,
USGS,12324200,3/27/1999,27,3,1999,298,A,,,,,,
USGS,12324200,3/28/1999,28,3,1999,280,A,,,,,,
USGS,12324200,3/29/1999,29,3,1999,281,A,,,,,,
USGS,12324200,3/30/1999,30,3,1999,274,A,,,,,,
USGS,12324200,3/31/1999,31,3,1999,271,A,,,,,,
USGS,12324200,4/1/1999,1,4,1999,249,A,,,,,,
USGS,12324200,4/2/1999,2,4,1999,238,A,,,,,,
USGS,12324200,4/3/1999,3,4,1999,246,A,,,,,,
USGS,12324200,4/4/1999,4,4,1999,243,A,,,,,,
USGS,12324200,4/5/1999,5,4,1999,238,A,,,,,,
USGS,12324200,4/6/1999,6,4,1999,232,A,,,,,,
USGS,12324200,4/7/1999,7,4,1999,226,A,,,,,,
USGS,12324200,4/8/1999,8,4,1999,226,A,,,,,,
USGS,12324200,4/9/1999,9,4,1999,223,A,,,,,,
USGS,12324200,4/10/1999,10,4,1999,219,A,,,,,,
USGS,12324200,4/11/1999,11,4,1999,218,A,,,,,,
USGS,12324200,4/12/1999,12,4,1999,217,A,,,,,,
USGS,12324200,4/13/1999,13,4,1999,214,A,,,,,,
USGS,12324200,4/14/1999,14,4,1999,210,A,,,,,,
USGS,12324200,4/15/1999,15,4,1999,212,A,,,,,,
USGS,12324200,4/16/1999,16,4,1999,212,A,,,,,,
USGS,12324200,4/17/1999,17,4,1999,214,A,,,,,,
USGS,12324200,4/18/1999,18,4,1999,215,A,,,,,,
USGS,12324200,4/19/1999,19,4,1999,219,A,,,,,,
USGS,12324200,4/20/1999,20,4,1999,220,A,,,,,,
USGS,12324200,4/21/1999,21,4,1999,245,A,,,,,,
USGS,12324200,4/22/1999,22,4,1999,246,A,,,,,,
USGS,12324200,4/23/1999,23,4,1999,244,A,,,,,,
USGS,12324200,4/24/1999,24,4,1999,240,A,,,,,,
USGS,12324200,4/25/1999,25,4,1999,237,A,,,,,,
USGS,12324200,4/26/1999,26,4,1999,237,A,,,,,,
USGS,12324200,4/27/1999,27,4,1999,249,A,,,,,,
USGS,12324200,4/28/1999,28,4,1999,278,A,,,,,,
USGS,12324200,4/29/1999,29,4,1999,281,A,,,,,,
USGS,12324200,4/30/1999,30,4,1999,276,A,,,,,,
USGS,12324200,5/1/1999,1,5,1999,273,A,,,,,,
USGS,12324200,5/2/1999,2,5,1999,280,A,,,,,,
USGS,12324200,5/3/1999,3,5,1999,292,A,,,,,,
USGS,12324200,5/4/1999,4,5,1999,303,A,,,,,,
USGS,12324200,5/5/1999,5,5,1999,289,A,,,,,,
USGS,12324200,5/6/1999,6,5,1999,274,A,,,,,,
USGS,12324200,5/7/1999,7,5,1999,266,A,,,,,,
USGS,12324200,5/8/1999,8,5,1999,258,A,,,,,,
USGS,12324200,5/9/1999,9,5,1999,274,A,,,,,,
USGS,12324200,5/10/1999,10,5,1999,287,A,,,,,,
USGS,12324200,5/11/1999,11,5,1999,280,A,,,,,,
USGS,12324200,5/12/1999,12,5,1999,265,A,,,,,,
USGS,12324200,5/13/1999,13,5,1999,258,A,,,,,,
USGS,12324200,5/14/1999,14,5,1999,245,A,,,,,,
USGS,12324200,5/15/1999,15,5,1999,241,A,,,,,,
USGS,12324200,5/16/1999,16,5,1999,245,A,,,,,,
USGS,12324200,5/17/1999,17,5,1999,238,A,,,,,,
USGS,12324200,5/18/1999,18,5,1999,230,A,,,,,,
USGS,12324200,5/19/1999,19,5,1999,253,A,,,,,,
USGS,12324200,5/20/1999,20,5,1999,262,A,,,,,,
USGS,12324200,5/21/1999,21,5,1999,278,A,,,,,,
USGS,12324200,5/22/1999,22,5,1999,324,A,,,,,,
USGS,12324200,5/23/1999,23,5,1999,363,A,,,,,,
USGS,12324200,5/24/1999,24,5,1999,333,A,,,,,,
USGS,12324200,5/25/1999,25,5,1999,352,A,,,,,,
USGS,12324200,5/26/1999,26,5,1999,408,A,,,,,,
USGS,12324200,5/27/1999,27,5,1999,483,A,,,,,,
